radar_id,interval_start_time,altitude_band,avg_u_speed,avg_v_speed,avg_bird_density,vertical_integrated_density,number_of_measurements
KBUF,2010-09-09 01:00:00+00,1,0.00000,0.00000,0.08985,0.12578,14
KBUF,2010-09-09 01:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCBW,2010-09-09 01:00:00+00,1,0.00000,0.00000,1.85611,2.59855,14
KCBW,2010-09-09 01:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 01:00:00+00,1,10.35727,-13.11381,2.48482,3.47875,14
KCCX,2010-09-09 01:00:00+00,2,0,0,0.00356,0.00498,14
KCXX,2010-09-09 01:00:00+00,1,0.00000,0.00000,3.56920,4.99688,14
KCXX,2010-09-09 01:00:00+00,2,0.00000,0.00000,0.00608,0.00851,14
KDIX,2010-09-09 01:00:00+00,1,6.40342,-11.71461,12.30922,17.23290,14
KDIX,2010-09-09 01:00:00+00,2,21.02290,-0.04882,1.01384,1.41938,14
KDOX,2010-09-09 01:00:00+00,1,3.29471,-14.51822,42.95771,60.14080,14
KDOX,2010-09-09 01:00:00+00,2,0,0,0.00750,0.01050,14
KENX,2010-09-09 01:00:00+00,1,0.00000,0.00000,0.12572,0.17600,14
KENX,2010-09-09 01:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 01:00:00+00,1,0.00000,0.00000,17.98051,25.17271,14
KGYX,2010-09-09 01:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KLWX,2010-09-09 01:00:00+00,1,5.70367,-12.14408,45.93920,64.31488,14
KLWX,2010-09-09 01:00:00+00,2,0,0,0.00000,0.00000,14
KOKX,2010-09-09 01:00:00+00,1,11.42390,-11.70826,7.61296,10.65815,14
KOKX,2010-09-09 01:00:00+00,2,20.71794,0.83747,1.29022,1.80630,14
KTYX,2010-09-09 01:00:00+00,1,0.00000,0.00000,0.64528,0.90339,14
KTYX,2010-09-09 01:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 02:00:00+00,1,0.00000,0.00000,0.56478,0.79069,14
KBGM,2010-09-09 02:00:00+00,2,0.00000,0.00000,0.02676,0.03746,14
KBOX,2010-09-09 02:00:00+00,1,1.58130,-8.67575,0.56280,0.78791,14
KBOX,2010-09-09 02:00:00+00,2,0,0,0.00079,0.00110,14
KBUF,2010-09-09 02:00:00+00,1,0.00000,0.00000,7.15180,10.01251,14
KBUF,2010-09-09 02:00:00+00,2,0.00000,0.00000,0.08152,0.11413,14
KCBW,2010-09-09 02:00:00+00,1,0.00000,0.00000,8.59691,12.03568,14
KCBW,2010-09-09 02:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 02:00:00+00,1,14.63035,-11.58733,3.42518,4.79525,14
KCCX,2010-09-09 02:00:00+00,2,0,0,0.00000,0.00000,14
KCXX,2010-09-09 02:00:00+00,1,0.00000,0.00000,4.27690,5.98766,14
KCXX,2010-09-09 02:00:00+00,2,0.00000,0.00000,0.37880,0.53032,14
KDIX,2010-09-09 02:00:00+00,1,7.69228,-11.71218,13.47199,18.86078,14
KDIX,2010-09-09 02:00:00+00,2,21.33035,-1.38690,0.38028,0.53240,14
KDOX,2010-09-09 02:00:00+00,1,3.45269,-14.84704,16.91233,23.67726,14
KDOX,2010-09-09 02:00:00+00,2,0,0,0.11189,0.15665,14
KENX,2010-09-09 02:00:00+00,1,0.00000,0.00000,0.00557,0.00780,14
KENX,2010-09-09 02:00:00+00,2,0.00000,0.00000,0.02813,0.03939,14
KGYX,2010-09-09 02:00:00+00,1,0.00000,0.00000,16.17684,22.64758,14
KGYX,2010-09-09 02:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KLWX,2010-09-09 02:00:00+00,1,3.09857,-13.90346,38.23520,53.52928,14
KLWX,2010-09-09 02:00:00+00,2,0,0,0.03749,0.05248,14
KOKX,2010-09-09 02:00:00+00,1,8.46779,-14.19784,5.79842,8.11779,14
KOKX,2010-09-09 02:00:00+00,2,21.29943,0.40487,1.20542,1.68759,14
KTYX,2010-09-09 02:00:00+00,1,0.00000,0.00000,4.54004,6.35606,14
KTYX,2010-09-09 02:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 03:00:00+00,1,0.00000,0.00000,0.43904,0.61465,14
KBGM,2010-09-09 03:00:00+00,2,0.00000,0.00000,0.02281,0.03193,14
KBOX,2010-09-09 03:00:00+00,1,4.68690,-8.28320,0.37034,0.51848,14
KBOX,2010-09-09 03:00:00+00,2,0,0,0.01825,0.02555,14
KBUF,2010-09-09 03:00:00+00,1,0.00000,0.00000,13.47301,18.86221,14
KBUF,2010-09-09 03:00:00+00,2,0.00000,0.00000,0.10336,0.14470,14
KCBW,2010-09-09 03:00:00+00,1,2.07566,-8.96254,4.06562,5.69186,14
KCBW,2010-09-09 03:00:00+00,2,0,0,0.00000,0.00000,14
KCCX,2010-09-09 03:00:00+00,1,13.76821,-12.70501,6.61832,9.26565,14
KCCX,2010-09-09 03:00:00+00,2,0,0,0.02101,0.02941,14
KCXX,2010-09-09 03:00:00+00,1,0.00000,0.00000,5.20979,7.29371,14
KCXX,2010-09-09 03:00:00+00,2,0.00000,0.00000,0.41884,0.58637,14
KDIX,2010-09-09 03:00:00+00,1,10.53009,-10.98354,2.81789,3.94505,14
KDIX,2010-09-09 03:00:00+00,2,21.72550,-2.15420,0.23735,0.33229,14
KDOX,2010-09-09 03:00:00+00,1,5.47325,-14.02140,20.28132,28.39384,14
KDOX,2010-09-09 03:00:00+00,2,0,0,0.13707,0.19189,14
KENX,2010-09-09 03:00:00+00,1,0.00000,0.00000,0.03232,0.04525,14
KENX,2010-09-09 03:00:00+00,2,0.00000,0.00000,0.00094,0.00131,14
KGYX,2010-09-09 03:00:00+00,1,0.00000,0.00000,8.52238,11.93133,14
KGYX,2010-09-09 03:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KLWX,2010-09-09 03:00:00+00,1,0.01599,-13.40034,34.04613,47.66458,14
KLWX,2010-09-09 03:00:00+00,2,0,0,0.34360,0.48104,14
KOKX,2010-09-09 03:00:00+00,1,4.62220,-12.96080,0.29515,0.41321,14
KOKX,2010-09-09 03:00:00+00,2,0,0,0.30972,0.43360,14
KTYX,2010-09-09 03:00:00+00,1,0.00000,0.00000,1.89566,2.65393,14
KTYX,2010-09-09 03:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 04:00:00+00,1,0.00000,0.00000,1.04568,1.46395,14
KBGM,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.26076,0.36506,14
KBOX,2010-09-09 04:00:00+00,1,-0.23108,-10.93013,1.08132,1.51385,14
KBOX,2010-09-09 04:00:00+00,2,-0.92423,-10.40703,0.74740,1.04636,14
KBUF,2010-09-09 04:00:00+00,1,0.00000,0.00000,8.48734,11.88228,14
KBUF,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.12136,0.16990,14
KCBW,2010-09-09 04:00:00+00,1,0,0,0.04020,0.05628,14
KCBW,2010-09-09 04:00:00+00,2,,,,,14
KCCX,2010-09-09 04:00:00+00,1,9.08722,-15.19414,4.85558,6.79781,14
KCCX,2010-09-09 04:00:00+00,2,,,,,14
KCXX,2010-09-09 04:00:00+00,1,0.00000,0.00000,28.74971,40.24959,14
KCXX,2010-09-09 04:00:00+00,2,0.00000,0.00000,11.85843,16.60181,14
KDIX,2010-09-09 04:00:00+00,1,8.04409,-13.82696,1.91927,2.68698,14
KDIX,2010-09-09 04:00:00+00,2,0,0,0.16131,0.22583,14
KDOX,2010-09-09 04:00:00+00,1,4.57636,-14.80138,27.70886,38.79241,14
KDOX,2010-09-09 04:00:00+00,2,0,0,0.29827,0.41758,14
KENX,2010-09-09 04:00:00+00,1,0.00000,0.00000,0.27864,0.39010,14
KENX,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 04:00:00+00,1,-1.56980,-6.22967,11.53800,16.15320,14
KGYX,2010-09-09 04:00:00+00,2,0,0,0.00000,0.00000,14
KLWX,2010-09-09 04:00:00+00,1,-3.04206,-11.96730,13.51417,18.91984,14
KLWX,2010-09-09 04:00:00+00,2,0,0,0.16940,0.23716,14
KOKX,2010-09-09 04:00:00+00,1,0,0,0.02248,0.03147,14
KOKX,2010-09-09 04:00:00+00,2,0,0,0.04152,0.05813,14
KTYX,2010-09-09 04:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 04:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 05:00:00+00,1,0.00000,0.00000,1.59646,2.23504,14
KBGM,2010-09-09 05:00:00+00,2,0.00000,0.00000,0.09521,0.13329,14
KBOX,2010-09-09 05:00:00+00,1,1.14350,-10.39800,0.30867,0.43214,14
KBOX,2010-09-09 05:00:00+00,2,0,0,0.05261,0.07366,14
KBUF,2010-09-09 05:00:00+00,1,0.00000,0.00000,11.07198,15.50077,14
KBUF,2010-09-09 05:00:00+00,2,0.00000,0.00000,0.10005,0.14007,14
KCBW,2010-09-09 05:00:00+00,1,0,0,0.01514,0.02119,14
KCBW,2010-09-09 05:00:00+00,2,,,,,14
KCCX,2010-09-09 05:00:00+00,1,7.23475,-13.85440,0.95767,1.34073,14
KCCX,2010-09-09 05:00:00+00,2,0,0,0.00178,0.00249,14
KCXX,2010-09-09 05:00:00+00,1,0.00000,0.00000,8.74630,12.24482,14
KCXX,2010-09-09 05:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-09 05:00:00+00,1,6.19963,-13.69287,2.40838,3.37174,14
KDIX,2010-09-09 05:00:00+00,2,0,0,0.01804,0.02525,14
KDOX,2010-09-09 05:00:00+00,1,11.71849,-13.26678,2.04188,2.85863,14
KDOX,2010-09-09 05:00:00+00,2,19.34220,-6.71060,0.18450,0.25830,14
KENX,2010-09-09 05:00:00+00,1,0.00000,0.00000,0.24445,0.34222,14
KENX,2010-09-09 05:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 05:00:00+00,1,-0.95845,-5.92345,5.47527,7.66538,14
KGYX,2010-09-09 05:00:00+00,2,0,0,0.00000,0.00000,14
KLWX,2010-09-09 05:00:00+00,1,-3.29425,-10.05973,5.56652,7.79312,14
KLWX,2010-09-09 05:00:00+00,2,0,0,0.06497,0.09096,14
KOKX,2010-09-09 05:00:00+00,1,9.40413,-9.88720,0.46860,0.65604,14
KOKX,2010-09-09 05:00:00+00,2,0,0,0.17145,0.24003,14
KTYX,2010-09-09 05:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 05:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 06:00:00+00,1,0.00000,0.00000,0.19531,0.27344,14
KBGM,2010-09-09 06:00:00+00,2,0.00000,0.00000,0.02635,0.03689,14
KBOX,2010-09-09 06:00:00+00,1,0,0,0.10828,0.15159,14
KBOX,2010-09-09 06:00:00+00,2,0,0,0.00000,0.00000,14
KBUF,2010-09-09 06:00:00+00,1,0.00000,0.00000,2.04734,2.86628,14
KBUF,2010-09-09 06:00:00+00,2,0.00000,0.00000,0.06630,0.09283,14
KCBW,2010-09-09 06:00:00+00,1,0,0,0.00014,0.00019,14
KCBW,2010-09-09 06:00:00+00,2,,,,,14
KCCX,2010-09-09 06:00:00+00,1,0,0,0.04719,0.06607,14
KCCX,2010-09-09 06:00:00+00,2,0,0,0.00388,0.00543,14
KCXX,2010-09-09 06:00:00+00,1,0.00000,0.00000,4.59619,6.43467,14
KCXX,2010-09-09 06:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-09 06:00:00+00,1,7.91016,-12.79324,1.02907,1.44070,14
KDIX,2010-09-09 06:00:00+00,2,0,0,0.00000,0.00000,14
KDOX,2010-09-09 06:00:00+00,1,12.09301,-13.10299,2.11796,2.96515,14
KDOX,2010-09-09 06:00:00+00,2,19.27220,-9.29300,0.18762,0.26266,14
KENX,2010-09-09 06:00:00+00,1,0.00000,0.00000,0.11063,0.15488,14
KENX,2010-09-09 06:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 06:00:00+00,1,-1.56650,-5.79728,2.90106,4.06148,14
KGYX,2010-09-09 06:00:00+00,2,0,0,0.00000,0.00000,14
KLWX,2010-09-09 06:00:00+00,1,-1.28703,-9.59180,1.66456,2.33038,14
KLWX,2010-09-09 06:00:00+00,2,0,0,0.02255,0.03157,14
KOKX,2010-09-09 06:00:00+00,1,0,0,0.16652,0.23313,14
KOKX,2010-09-09 06:00:00+00,2,0,0,0.00361,0.00505,14
KTYX,2010-09-09 06:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 06:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 07:00:00+00,1,0.00000,0.00000,0.34503,0.48304,14
KBGM,2010-09-09 07:00:00+00,2,0.00000,0.00000,0.02552,0.03572,14
KBOX,2010-09-09 07:00:00+00,1,0,0,0.11819,0.16546,14
KBOX,2010-09-09 07:00:00+00,2,0,0,0.01513,0.02118,14
KBUF,2010-09-09 07:00:00+00,1,0.00000,0.00000,0.77149,1.08008,14
KBUF,2010-09-09 07:00:00+00,2,0.00000,0.00000,0.05262,0.07366,14
KCBW,2010-09-09 07:00:00+00,1,0.00000,0.00000,0.00251,0.00352,14
KCBW,2010-09-09 07:00:00+00,2,0.00000,0.00000,,,14
KCCX,2010-09-09 07:00:00+00,1,0,0,0.00000,0.00000,14
KCCX,2010-09-09 07:00:00+00,2,0,0,0.00381,0.00534,14
KCXX,2010-09-09 07:00:00+00,1,0.00000,0.00000,0.89479,1.25271,14
KCXX,2010-09-09 07:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-09 07:00:00+00,1,8.28285,-11.63673,0.59302,0.83022,14
KDIX,2010-09-09 07:00:00+00,2,0,0,0.00000,0.00000,14
KDOX,2010-09-09 07:00:00+00,1,13.69651,-13.10443,0.81623,1.14273,14
KDOX,2010-09-09 07:00:00+00,2,0,0,0.17098,0.23937,14
KENX,2010-09-09 07:00:00+00,1,0.00000,0.00000,0.04110,0.05755,14
KENX,2010-09-09 07:00:00+00,2,0.00000,0.00000,0.00197,0.00276,14
KGYX,2010-09-09 07:00:00+00,1,-2.68714,-6.35139,2.23339,3.12675,14
KGYX,2010-09-09 07:00:00+00,2,0,0,0.00000,0.00000,14
KLWX,2010-09-09 07:00:00+00,1,-0.04825,-10.60777,1.53250,2.14549,14
KLWX,2010-09-09 07:00:00+00,2,0,0,0.00000,0.00000,14
KOKX,2010-09-09 07:00:00+00,1,0,0,0.27728,0.38819,14
KOKX,2010-09-09 07:00:00+00,2,0,0,0.00000,0.00000,14
KTYX,2010-09-09 07:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 07:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 08:00:00+00,1,0.00000,0.00000,0.36730,0.51422,14
KBGM,2010-09-09 08:00:00+00,2,0.00000,0.00000,0.02617,0.03664,14
KBOX,2010-09-09 08:00:00+00,1,0,0,0.15005,0.21007,14
KBOX,2010-09-09 08:00:00+00,2,0,0,0.00000,0.00000,14
KBUF,2010-09-09 08:00:00+00,1,0,0,0.35202,0.49283,14
KBUF,2010-09-09 08:00:00+00,2,0,0,0.06254,0.08756,14
KCBW,2010-09-09 08:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KCBW,2010-09-09 08:00:00+00,2,0.00000,0.00000,,,14
KCCX,2010-09-09 08:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 08:00:00+00,2,0.00000,0.00000,0.00443,0.00621,14
KCXX,2010-09-09 08:00:00+00,1,0.00000,0.00000,0.36028,0.50439,14
KCXX,2010-09-09 08:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-09 08:00:00+00,1,7.81590,-12.21170,0.53560,0.74984,14
KDIX,2010-09-09 08:00:00+00,2,0,0,0.00000,0.00000,14
KDOX,2010-09-09 08:00:00+00,1,10.96533,-13.25287,0.76910,1.07674,14
KDOX,2010-09-09 08:00:00+00,2,0,0,0.10711,0.14996,14
KENX,2010-09-09 08:00:00+00,1,0.00000,0.00000,0.66450,0.93030,14
KENX,2010-09-09 08:00:00+00,2,0.00000,0.00000,0.00053,0.00074,14
KGYX,2010-09-09 08:00:00+00,1,-2.39525,-5.18990,0.70391,0.98548,14
KGYX,2010-09-09 08:00:00+00,2,0,0,0.00213,0.00298,14
KLWX,2010-09-09 08:00:00+00,1,-0.04860,-10.77482,0.90472,1.26660,14
KLWX,2010-09-09 08:00:00+00,2,0,0,0.00000,0.00000,14
KOKX,2010-09-09 08:00:00+00,1,0,0,0.08544,0.11962,14
KOKX,2010-09-09 08:00:00+00,2,0,0,0.00363,0.00508,14
KTYX,2010-09-09 08:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 08:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 09:00:00+00,1,0.00000,0.00000,0.14737,0.20632,14
KBGM,2010-09-09 09:00:00+00,2,0.00000,0.00000,0.04089,0.05724,14
KBOX,2010-09-09 09:00:00+00,1,0,0,0.27954,0.39135,14
KBOX,2010-09-09 09:00:00+00,2,0,0,0.00000,0.00000,14
KBUF,2010-09-09 09:00:00+00,1,0.00000,0.00000,0.64652,0.90513,14
KBUF,2010-09-09 09:00:00+00,2,0.00000,0.00000,0.04497,0.06295,14
KCBW,2010-09-09 09:00:00+00,1,0,0,0.00000,0.00000,14
KCBW,2010-09-09 09:00:00+00,2,,,,,14
KCCX,2010-09-09 09:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 09:00:00+00,2,0.00000,0.00000,0.01650,0.02310,14
KCXX,2010-09-09 09:00:00+00,1,0.00000,0.00000,0.16663,0.23329,14
KCXX,2010-09-09 09:00:00+00,2,0.00000,0.00000,0.00044,0.00061,14
KDIX,2010-09-09 09:00:00+00,1,7.71604,-12.38602,0.92763,1.29868,14
KDIX,2010-09-09 09:00:00+00,2,0,0,0.00000,0.00000,14
KDOX,2010-09-09 09:00:00+00,1,9.19766,-14.60812,0.81265,1.13771,14
KDOX,2010-09-09 09:00:00+00,2,0,0,0.20399,0.28559,14
KENX,2010-09-09 09:00:00+00,1,0.00000,0.00000,0.56019,0.78427,14
KENX,2010-09-09 09:00:00+00,2,0.00000,0.00000,0.02245,0.03142,14
KGYX,2010-09-09 09:00:00+00,1,-3.45590,-4.63990,0.78857,1.10400,14
KGYX,2010-09-09 09:00:00+00,2,0,0,0.05968,0.08355,14
KLWX,2010-09-09 09:00:00+00,1,0,0,0.11873,0.16622,14
KLWX,2010-09-09 09:00:00+00,2,0,0,0.00000,0.00000,14
KOKX,2010-09-09 09:00:00+00,1,0,0,0.04692,0.06568,14
KOKX,2010-09-09 09:00:00+00,2,0,0,0.00000,0.00000,14
KTYX,2010-09-09 09:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 09:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 10:00:00+00,1,0.00000,0.00000,0.00152,0.00213,14
KBGM,2010-09-09 10:00:00+00,2,0.00000,0.00000,0.01419,0.01987,14
KBOX,2010-09-09 10:00:00+00,1,0,0,0.14551,0.20372,14
KBOX,2010-09-09 10:00:00+00,2,0,0,0.00162,0.00227,14
KBUF,2010-09-09 10:00:00+00,1,0.00000,0.00000,0.07607,0.10649,14
KBUF,2010-09-09 10:00:00+00,2,0.00000,0.00000,0.04496,0.06294,14
KCCX,2010-09-09 10:00:00+00,1,0.00000,0.00000,0.00033,0.00046,14
KCCX,2010-09-09 10:00:00+00,2,0.00000,0.00000,0.00203,0.00284,14
KCXX,2010-09-09 10:00:00+00,1,0.00000,0.00000,0.02281,0.03194,14
KCXX,2010-09-09 10:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-09 10:00:00+00,1,10.08016,-14.49038,9.54432,13.36205,14
KDIX,2010-09-09 10:00:00+00,2,0,0,0.00000,0.00000,14
KDOX,2010-09-09 10:00:00+00,1,8.23738,-14.74037,3.99204,5.58885,14
KDOX,2010-09-09 10:00:00+00,2,0,0,0.10138,0.14193,14
KENX,2010-09-09 10:00:00+00,1,0.00000,0.00000,0.12314,0.17239,14
KENX,2010-09-09 10:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 10:00:00+00,1,0,0,0.00631,0.00884,14
KGYX,2010-09-09 10:00:00+00,2,0,0,0.00242,0.00338,14
KLWX,2010-09-09 10:00:00+00,1,0,0,0.11419,0.15987,14
KLWX,2010-09-09 10:00:00+00,2,0,0,0.00000,0.00000,14
KOKX,2010-09-09 10:00:00+00,1,0,0,0.04146,0.05805,14
KOKX,2010-09-09 10:00:00+00,2,0,0,0.00000,0.00000,14
KTYX,2010-09-09 10:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 10:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCBW,2010-09-09 22:00:00+00,1,0,0,0.00000,0.00000,14
KCBW,2010-09-09 22:00:00+00,2,,,,,14
KGYX,2010-09-09 22:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-09 22:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-09 23:00:00+00,1,0.00000,0.00000,0.00640,0.00895,14
KBGM,2010-09-09 23:00:00+00,2,0.00000,0.00000,0.01616,0.02262,14
KBOX,2010-09-09 23:00:00+00,1,0,0,0.00000,0.00000,14
KBOX,2010-09-09 23:00:00+00,2,,,,,14
KBUF,2010-09-09 23:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KBUF,2010-09-09 23:00:00+00,2,0.00000,0.00000,0.00023,0.00033,14
KCBW,2010-09-09 23:00:00+00,1,0.00000,0.00000,2.27996,3.19195,14
KCBW,2010-09-09 23:00:00+00,2,0.00000,0.00000,,,14
KCCX,2010-09-09 23:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-09 23:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCXX,2010-09-09 23:00:00+00,1,0.00000,0.00000,1.77568,2.48595,14
KCXX,2010-09-09 23:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-09 23:00:00+00,1,0,0,0.00000,0.00000,14
KDIX,2010-09-09 23:00:00+00,2,0,0,0.00000,0.00000,14
KDOX,2010-09-09 23:00:00+00,1,0,0,0.00000,0.00000,14
KDOX,2010-09-09 23:00:00+00,2,0,0,0.00000,0.00000,14
KENX,2010-09-09 23:00:00+00,1,0.00000,0.00000,0.00012,0.00017,14
KENX,2010-09-09 23:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KLWX,2010-09-09 23:00:00+00,1,0,0,0.00609,0.00853,14
KLWX,2010-09-09 23:00:00+00,2,0,0,0.00000,0.00000,14
KOKX,2010-09-09 23:00:00+00,1,0,0,0.00000,0.00000,14
KOKX,2010-09-09 23:00:00+00,2,,,,,14
KTYX,2010-09-09 23:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-09 23:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-10 00:00:00+00,1,0.00000,0.00000,0.05030,0.07042,14
KBGM,2010-09-10 00:00:00+00,2,0.00000,0.00000,0.04297,0.06016,14
KBOX,2010-09-10 00:00:00+00,1,-0.98848,-11.16852,1.40206,1.96289,14
KBOX,2010-09-10 00:00:00+00,2,-0.96175,-10.73170,0.44106,0.61749,14
KBUF,2010-09-10 00:00:00+00,1,0.00000,0.00000,3.95325,5.53455,14
KBUF,2010-09-10 00:00:00+00,2,0.00000,0.00000,0.00167,0.00234,14
KCBW,2010-09-10 00:00:00+00,1,0.00000,0.00000,12.27696,17.18775,14
KCBW,2010-09-10 00:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-10 00:00:00+00,1,4.85953,-13.77030,1.36009,1.90413,14
KCCX,2010-09-10 00:00:00+00,2,0,0,0.00000,0.00000,14
KCXX,2010-09-10 00:00:00+00,1,0.00000,0.00000,10.65331,14.91463,14
KCXX,2010-09-10 00:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-10 00:00:00+00,1,1.26750,-11.18030,2.39514,3.35320,14
KDIX,2010-09-10 00:00:00+00,2,0,0,0.03747,0.05246,14
KDOX,2010-09-10 00:00:00+00,1,4.92728,-11.80745,9.95090,13.93125,14
KDOX,2010-09-10 00:00:00+00,2,0,0,0.09113,0.12759,14
KENX,2010-09-10 00:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KENX,2010-09-10 00:00:00+00,2,0.00000,0.00000,0.00011,0.00016,14
KGYX,2010-09-10 00:00:00+00,1,-1.17063,-12.26738,14.53289,20.34604,14
KGYX,2010-09-10 00:00:00+00,2,0,0,0.00636,0.00890,14
KLWX,2010-09-10 00:00:00+00,1,2.65811,-11.62151,6.18837,8.66372,14
KLWX,2010-09-10 00:00:00+00,2,0,0,0.00000,0.00000,14
KOKX,2010-09-10 00:00:00+00,1,2.56630,-14.31540,0.66134,0.92588,14
KOKX,2010-09-10 00:00:00+00,2,2.93386,-14.45574,4.09165,5.72831,14
KTYX,2010-09-10 00:00:00+00,1,0.00000,0.00000,0.00000,0.00000,14
KTYX,2010-09-10 00:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KBGM,2010-09-10 01:00:00+00,1,0.00000,0.00000,0.00408,0.00572,14
KBGM,2010-09-10 01:00:00+00,2,0.00000,0.00000,0.01948,0.02727,14
KBOX,2010-09-10 01:00:00+00,1,0.73710,-11.21928,0.91965,1.28751,14
KBOX,2010-09-10 01:00:00+00,2,-2.21740,-10.14690,0.19572,0.27401,14
KBUF,2010-09-10 01:00:00+00,1,0.00000,0.00000,0.63109,0.88353,14
KBUF,2010-09-10 01:00:00+00,2,0.00000,0.00000,0.00049,0.00068,14
KCBW,2010-09-10 01:00:00+00,1,0.00000,0.00000,4.79059,6.70682,14
KCBW,2010-09-10 01:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KCCX,2010-09-10 01:00:00+00,1,4.85241,-13.47161,2.79912,3.91877,14
KCCX,2010-09-10 01:00:00+00,2,0,0,0.00000,0.00000,14
KCXX,2010-09-10 01:00:00+00,1,0.00000,0.00000,27.76825,38.87554,14
KCXX,2010-09-10 01:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KDIX,2010-09-10 01:00:00+00,1,3.48566,-12.04621,4.67468,6.54455,14
KDIX,2010-09-10 01:00:00+00,2,0,0,0.08956,0.12538,14
KDOX,2010-09-10 01:00:00+00,1,0.37691,-13.14538,17.79216,24.90902,14
KDOX,2010-09-10 01:00:00+00,2,0,0,0.01512,0.02117,14
KENX,2010-09-10 01:00:00+00,1,0.00000,0.00000,0.06989,0.09784,14
KENX,2010-09-10 01:00:00+00,2,0.00000,0.00000,0.00000,0.00000,14
KGYX,2010-09-10 01:00:00+00,1,0.00000,0.00000,13.80234,19.32327,14
KGYX,2010-09-10 01:00:00+00,2,0.00000,0.00000,0.06176,0.08647,14
KLWX,2010-09-10 01:00:00+00,1,4.53982,-12.38292,17.17500,24.04499,14
KLWX,2010-09-10 01:00:00+00,2,0,0,0.22216,0.31102,14
KOKX,2010-09-10 01:00:00+00,1,0,0,0.00992,0.01389,14
KOKX,2010-09-10 01:00:00+00,2,0,0,0.01040,0.01456,14
